,date,subject,article_count,polarity_mean,subjectivity_mean,polarity_maximum,relative_sentiment,news_type,Altcoin_Index,Bluechip_Index,BTC_Return,ETH_Return
0,2021-11-05,bitcoin,2,0.28500000000000003,0.615,0.32,Positive,Subjective,-0.00641047718889816,-0.008285964363799803,-0.005313959884109654,-0.011257968843489952
1,2021-11-05,ethereum,1,0.5,0.62,0.5,Positive,Subjective,-0.00641047718889816,-0.008285964363799803,-0.005313959884109654,-0.011257968843489952
2,2021-11-08,bitcoin,1,-0.01,0.37,-0.01,Negative,Objective,0.03328369622260001,0.05420193395415007,0.06695154718111462,0.04145232072718552
3,2021-11-08,ethereum,1,0.25,0.3,0.25,Positive,Objective,0.03328369622260001,0.05420193395415007,0.06695154718111462,0.04145232072718552
4,2021-11-09,altcoin,1,-0.17,0.07,-0.17,Negative,Objective,0.028861053479072366,-0.012405662046320431,-0.008806096371717143,-0.01600522772092372
5,2021-11-09,bitcoin,2,0.32,0.71,0.4,Positive,Subjective,0.028861053479072366,-0.012405662046320431,-0.008806096371717143,-0.01600522772092372
6,2021-11-10,altcoin,2,0.18,0.485,0.25,Positive,Mixed,-0.051046361282847424,-0.025199710197355285,-0.029513867421399387,-0.020885552973311183
7,2021-11-10,bitcoin,2,0.07,0.505,0.16,Neutral,Subjective,-0.051046361282847424,-0.025199710197355285,-0.029513867421399387,-0.020885552973311183
8,2021-11-10,ethereum,1,0.14,0.35,0.14,Neutral,Objective,-0.051046361282847424,-0.025199710197355285,-0.029513867421399387,-0.020885552973311183
9,2021-11-11,altcoin,2,-0.12,0.45,-0.12,Negative,Mixed,0.019850717023314465,0.009812059914143467,-0.0006965054346836919,0.020320625262970626
10,2021-11-11,bitcoin,1,0.38,0.57,0.38,Positive,Subjective,0.019850717023314465,0.009812059914143467,-0.0006965054346836919,0.020320625262970626
11,2021-11-12,bitcoin,2,0.37,0.6599999999999999,0.5,Positive,Subjective,-0.019442599295435407,-0.01280006438107617,-0.01222509636324598,-0.013375032398906361
12,2021-11-12,ethereum,2,0.22,0.515,0.23,Positive,Subjective,-0.019442599295435407,-0.01280006438107617,-0.01222509636324598,-0.013375032398906361
13,2021-11-14,bitcoin,1,0.29,0.79,0.29,Positive,Subjective,0.006581475607645063,0.005036513603508208,0.015469517787564335,-0.005396490580547919
14,2021-11-15,altcoin,1,0.32,0.68,0.32,Positive,Subjective,-0.005994484078141112,-0.02202125689427914,-0.02915932332393234,-0.01488319046462594
15,2021-11-15,bitcoin,3,0.05333333333333334,0.4533333333333333,0.16,Negative,Mixed,-0.005994484078141112,-0.02202125689427914,-0.02915932332393234,-0.01488319046462594
16,2021-11-16,altcoin,1,0.3,0.49,0.3,Positive,Mixed,-0.07765455150202821,-0.06414676938076475,-0.05344145330150951,-0.07485208546001998
17,2021-11-16,ethereum,1,-0.16,0.29,-0.16,Negative,Objective,-0.07765455150202821,-0.06414676938076475,-0.05344145330150951,-0.07485208546001998
18,2021-11-17,altcoin,2,0.275,0.605,0.38,Positive,Subjective,0.0002070010695267476,0.010165101574334146,0.003436857419438999,0.016893345729229292
19,2021-11-17,bitcoin,1,0.5,0.5,0.5,Positive,Mixed,0.0002070010695267476,0.010165101574334146,0.003436857419438999,0.016893345729229292
20,2021-11-18,bitcoin,1,0.5,0.5,0.5,Positive,Mixed,-0.06334838269981086,-0.06183691376473577,-0.05674983989800575,-0.06692398763146579
21,2021-11-18,ethereum,2,0.075,0.27,0.25,Neutral,Objective,-0.06334838269981086,-0.06183691376473577,-0.05674983989800575,-0.06692398763146579
22,2021-11-19,altcoin,1,-0.05,0.4,-0.05,Negative,Objective,0.05925845541621229,0.047539845794906,0.020677857806173483,0.07440183378363852
23,2021-11-19,bitcoin,2,0.32,0.5800000000000001,0.32,Positive,Subjective,0.05925845541621229,0.047539845794906,0.020677857806173483,0.07440183378363852
24,2021-11-22,bitcoin,2,0.22,0.54,0.45,Positive,Subjective,-0.043625726912003726,-0.04201089606066821,-0.041565940596482776,-0.04245585152485365
25,2021-11-22,ethereum,1,0.16,0.54,0.16,Neutral,Subjective,-0.043625726912003726,-0.04201089606066821,-0.041565940596482776,-0.04245585152485365
26,2021-11-23,altcoin,2,0.30000000000000004,0.345,0.4,Positive,Objective,0.026287162766608706,0.04222380590735508,0.022735855747423095,0.06171175606728707
27,2021-11-23,bitcoin,1,-0.03,0.41,-0.03,Negative,Objective,0.026287162766608706,0.04222380590735508,0.022735855747423095,0.06171175606728707
28,2021-11-24,altcoin,2,0.185,0.355,0.25,Positive,Objective,-0.00325940065098647,-0.022801006401697743,-0.02238438701660228,-0.023217625786793206
29,2021-11-24,bitcoin,1,0.12,0.17,0.12,Neutral,Objective,-0.00325940065098647,-0.022801006401697743,-0.02238438701660228,-0.023217625786793206
30,2021-11-24,ethereum,2,0.5349999999999999,0.7050000000000001,0.69,Positive,Subjective,-0.00325940065098647,-0.022801006401697743,-0.02238438701660228,-0.023217625786793206
31,2021-11-25,altcoin,1,0.5,0.5,0.5,Positive,Mixed,0.005965321861172651,0.01293231191242794,0.017666069374003168,0.008198554450852713
32,2021-11-25,bitcoin,1,0.14,0.45,0.14,Neutral,Mixed,0.005965321861172651,0.01293231191242794,0.017666069374003168,0.008198554450852713
33,2021-11-26,altcoin,2,0.18,0.41500000000000004,0.2,Positive,Objective,-0.06471609057271804,-0.06086372194786149,-0.06468677053655503,-0.05704067335916796
34,2021-11-26,ethereum,2,-0.175,0.32,-0.31,Negative,Objective,-0.06471609057271804,-0.06086372194786149,-0.06468677053655503,-0.05704067335916796
35,2021-11-30,altcoin,1,-0.13,0.26,-0.13,Negative,Objective,-0.002674616261538057,0.01403446696656041,-0.013858989986877734,0.041927923919998555
36,2021-11-30,ethereum,2,0.14500000000000002,0.47,0.16,Neutral,Mixed,-0.002674616261538057,0.01403446696656041,-0.013858989986877734,0.041927923919998555
37,2021-12-09,altcoin,2,0.28500000000000003,0.59,0.43,Positive,Subjective,-0.05602173359599323,-0.06403329428467458,-0.05608726213196957,-0.07197932643737959
38,2021-12-09,bitcoin,1,0.14,0.52,0.14,Neutral,Subjective,-0.05602173359599323,-0.06403329428467458,-0.05608726213196957,-0.07197932643737959
39,2021-12-10,bitcoin,1,0.6,0.95,0.6,Positive,Subjective,-0.03635559705981069,-0.03014431517727212,-0.00899511908452133,-0.05129351127002291
40,2021-12-13,altcoin,3,0.08,0.5666666666666668,0.3,Neutral,Subjective,-0.0811525507536954,-0.07589719815444079,-0.0670851717099511,-0.08470922459893049
41,2021-12-13,ethereum,2,0.24,0.41500000000000004,0.25,Positive,Objective,-0.0811525507536954,-0.07589719815444079,-0.0670851717099511,-0.08470922459893049
42,2021-12-14,altcoin,3,-0.07666666666666666,0.4666666666666666,-0.12,Negative,Mixed,0.010970443159715293,-0.006460369368548657,-0.00267125345649466,-0.010249485280602655
43,2021-12-14,bitcoin,1,0.11,0.5,0.11,Neutral,Mixed,0.010970443159715293,-0.006460369368548657,-0.00267125345649466,-0.010249485280602655
44,2021-12-16,bitcoin,1,0.25,0.25,0.25,Positive,Objective,-0.02664544964436042,-0.01954867306248742,-0.025181582897818466,-0.013915763227156375
45,2021-12-16,ethereum,1,0.2,0.3,0.2,Positive,Objective,-0.02664544964436042,-0.01954867306248742,-0.025181582897818466,-0.013915763227156375
46,2021-12-17,altcoin,2,-0.04,0.54,-0.04,Negative,Subjective,-0.017199518855906395,-0.025820644086319955,-0.030699007215741814,-0.020942280956898096
47,2021-12-17,bitcoin,3,0.02666666666666667,0.18333333333333335,0.23,Negative,Objective,-0.017199518855906395,-0.025820644086319955,-0.030699007215741814,-0.020942280956898096
48,2021-12-18,bitcoin,1,0.12,0.37,0.12,Neutral,Objective,0.016815858658644597,0.017485533884086912,0.013995731563123393,0.020975336205050432
49,2021-12-20,ethereum,1,0.25,0.5,0.25,Positive,Mixed,0.0018849658811127142,0.00328902143226939,0.003709543768351198,0.0028684990961875823
50,2021-12-21,ethereum,1,0.14,0.5,0.14,Neutral,Mixed,0.028871060641121327,0.03291537815618972,0.04386356169401262,0.021967194618366825
51,2021-12-22,ethereum,1,-0.17,0.17,-0.17,Negative,Objective,0.006723646204406464,-0.007893977212885261,-0.006295931447672265,-0.009492022978098258
52,2021-12-23,bitcoin,1,-0.5,1.0,-0.5,Negative,Subjective,0.05234910420852288,0.03797860035727052,0.04433669194360079,0.03162050877094025
53,2021-12-23,ethereum,1,0.4,0.8,0.4,Positive,Subjective,0.05234910420852288,0.03797860035727052,0.04433669194360079,0.03162050877094025
54,2021-12-27,altcoin,2,0.16,0.29000000000000004,0.2,Neutral,Objective,0.007168685737306305,-0.005324978891320942,-0.003328070621613999,-0.007321887161027885
55,2021-12-27,bitcoin,3,-0.07333333333333332,0.4666666666666666,-0.5,Negative,Mixed,0.007168685737306305,-0.005324978891320942,-0.003328070621613999,-0.007321887161027885
56,2021-12-28,bitcoin,2,-0.17500000000000002,0.665,-0.65,Negative,Subjective,-0.06288729260421143,-0.05943643114866465,-0.06025942562091624,-0.058613436676413055
57,2021-12-30,altcoin,1,0.3,0.65,0.3,Positive,Subjective,0.023867195975998966,0.019652425206312385,0.01579112126431248,0.02351372914831229
58,2021-12-30,bitcoin,1,-0.1,0.1,-0.1,Negative,Objective,0.023867195975998966,0.019652425206312385,0.01579112126431248,0.02351372914831229
59,2021-12-31,bitcoin,2,0.21,0.41500000000000004,0.5,Positive,Objective,-0.01418981928561133,-0.013441256960541992,-0.018476352917798256,-0.008406161003285728
60,2022-01-01,altcoin,1,0.8,0.75,0.8,Positive,Subjective,0.03222309318787591,0.026725617319559136,0.029809396471367267,0.023641838167751006
61,2022-01-01,bitcoin,1,0.13,0.4,0.13,Neutral,Objective,0.03222309318787591,0.026725617319559136,0.029809396471367267,0.023641838167751006
62,2022-01-03,altcoin,2,0.22500000000000003,0.5349999999999999,0.54,Positive,Subjective,-0.022091640230846258,-0.01827082991454826,-0.0187368774698079,-0.017804782359288618
63,2022-01-03,bitcoin,2,-0.02500000000000001,0.405,-0.2,Negative,Objective,-0.022091640230846258,-0.01827082991454826,-0.0187368774698079,-0.017804782359288618
64,2022-01-03,ethereum,1,-0.07,0.5,-0.07,Negative,Mixed,-0.022091640230846258,-0.01827082991454826,-0.0187368774698079,-0.017804782359288618
65,2022-01-04,altcoin,3,-0.04666666666666667,0.26,-0.07,Negative,Objective,-0.01323453755056746,-0.0016891235409984828,-0.012065555013512697,0.008687307931515731
66,2022-01-04,bitcoin,3,0.09999999999999999,0.3,0.3,Neutral,Objective,-0.01323453755056746,-0.0016891235409984828,-0.012065555013512697,0.008687307931515731
67,2022-01-04,ethereum,1,0.53,0.4,0.53,Positive,Objective,-0.01323453755056746,-0.0016891235409984828,-0.012065555013512697,0.008687307931515731
68,2022-01-05,altcoin,1,-0.13,0.27,-0.13,Negative,Objective,-0.05616189876545694,-0.05747905456217811,-0.050734060615097554,-0.06422404850925867
69,2022-01-05,bitcoin,2,0.41000000000000003,0.54,0.65,Positive,Subjective,-0.05616189876545694,-0.05747905456217811,-0.050734060615097554,-0.06422404850925867
70,2022-01-06,bitcoin,7,0.02142857142857143,0.42000000000000004,0.25,Negative,Mixed,-0.003637038774727319,-0.023269611221967246,-0.009366159015892994,-0.0371730634280415
71,2022-01-06,ethereum,1,0.12,0.36,0.12,Neutral,Objective,-0.003637038774727319,-0.023269611221967246,-0.009366159015892994,-0.0371730634280415
72,2022-01-07,bitcoin,6,-0.004999999999999995,0.3833333333333333,0.2,Negative,Objective,-0.04509466455878177,-0.0515093316200283,-0.03714070469186992,-0.06587795854818668
73,2022-01-07,ethereum,1,0.6,0.9,0.6,Positive,Subjective,-0.04509466455878177,-0.0515093316200283,-0.03714070469186992,-0.06587795854818668
74,2022-01-08,bitcoin,1,-0.29,0.54,-0.29,Negative,Subjective,-0.00837393753889969,-0.0137340415198266,0.004235994902819673,-0.031704077942472875
75,2022-01-10,bitcoin,2,0.105,0.28,0.25,Neutral,Objective,-0.030559618092313192,-0.012898426685203634,-0.0021554853640055605,-0.02364136800640171
76,2022-01-10,ethereum,2,0.125,0.575,0.38,Neutral,Subjective,-0.030559618092313192,-0.012898426685203634,-0.0021554853640055605,-0.02364136800640171
77,2022-01-11,ethereum,1,-0.17,0.17,-0.17,Negative,Objective,0.04117165149214248,0.03607382647263957,0.021869109453241498,0.05027854349203764
78,2022-01-12,altcoin,1,0.11,0.32,0.11,Neutral,Objective,0.052175408284478426,0.034908437934116465,0.028389418684672707,0.04142745718356022
79,2022-01-12,bitcoin,3,0.22333333333333336,0.38999999999999996,0.3,Positive,Objective,0.052175408284478426,0.034908437934116465,0.028389418684672707,0.04142745718356022
80,2022-01-12,ethereum,2,0.3,0.45999999999999996,0.36,Positive,Mixed,0.052175408284478426,0.034908437934116465,0.028389418684672707,0.04142745718356022
81,2022-01-13,bitcoin,3,0.2333333333333333,0.43999999999999995,0.57,Positive,Mixed,-0.0087231947014196,-0.03382517441344335,-0.030888714484173407,-0.03676163434271329
82,2022-01-14,altcoin,8,0.19,0.41500000000000004,0.5,Positive,Objective,0.0176478473464308,0.015464427801844205,0.011930269358978673,0.018998586244709736
83,2022-01-14,bitcoin,4,-0.0875,0.21000000000000002,-0.5,Negative,Objective,0.0176478473464308,0.015464427801844205,0.011930269358978673,0.018998586244709736
84,2022-01-14,ethereum,2,0.325,0.45999999999999996,0.4,Positive,Mixed,0.0176478473464308,0.015464427801844205,0.011930269358978673,0.018998586244709736
85,2022-01-15,altcoin,2,0.065,0.485,0.16,Neutral,Mixed,0.0005091442346889821,0.0040024902132381746,0.001802778677309158,0.006202201749167191
86,2022-01-15,ethereum,1,0.15,0.5,0.15,Neutral,Mixed,0.0005091442346889821,0.0040024902132381746,0.001802778677309158,0.006202201749167191
87,2022-01-17,altcoin,3,0.18999999999999997,0.4466666666666667,0.5,Positive,Mixed,-0.011218085213576357,-0.030695587624262832,-0.020024366790964976,-0.04136680845756069
88,2022-01-17,bitcoin,5,0.23399999999999999,0.49399999999999994,0.4,Positive,Mixed,-0.011218085213576357,-0.030695587624262832,-0.020024366790964976,-0.04136680845756069
89,2022-01-17,ethereum,1,0.14,0.45,0.14,Neutral,Mixed,-0.011218085213576357,-0.030695587624262832,-0.020024366790964976,-0.04136680845756069
90,2022-01-18,altcoin,2,0.375,0.5,0.5,Positive,Mixed,-0.026664439694367766,-0.006034578332770657,0.0029604828561313745,-0.015029639521672689
91,2022-01-18,bitcoin,6,0.2333333333333333,0.6166666666666667,0.5,Positive,Subjective,-0.026664439694367766,-0.006034578332770657,0.0029604828561313745,-0.015029639521672689
92,2022-01-18,ethereum,3,0.11,0.41,0.43,Neutral,Objective,-0.026664439694367766,-0.006034578332770657,0.0029604828561313745,-0.015029639521672689
93,2022-01-19,altcoin,1,-0.1,0.05,-0.1,Negative,Objective,-0.025444439897327767,-0.01822619934777553,-0.014897823244158781,-0.021554575451392277
94,2022-01-19,bitcoin,13,0.10538461538461538,0.4492307692307692,0.5,Neutral,Mixed,-0.025444439897327767,-0.01822619934777553,-0.014897823244158781,-0.021554575451392277
95,2022-01-19,ethereum,1,0.25,0.2,0.25,Positive,Objective,-0.025444439897327767,-0.01822619934777553,-0.014897823244158781,-0.021554575451392277
96,2022-01-20,altcoin,1,0.25,0.28,0.25,Positive,Objective,-0.04296391104966458,-0.028038896243582856,-0.02548634039729203,-0.030591452089873683
97,2022-01-20,bitcoin,10,-0.019,0.504,0.4,Negative,Subjective,-0.04296391104966458,-0.028038896243582856,-0.02548634039729203,-0.030591452089873683
98,2022-01-20,ethereum,2,0.19,0.44,0.5,Positive,Mixed,-0.04296391104966458,-0.028038896243582856,-0.02548634039729203,-0.030591452089873683
99,2022-01-21,altcoin,1,0.2,0.5,0.2,Positive,Mixed,-0.10999207238292766,-0.1257430054085112,-0.10381165615712484,-0.14767435465989753
100,2022-01-21,bitcoin,10,0.026000000000000002,0.387,-0.38,Negative,Objective,-0.10999207238292766,-0.1257430054085112,-0.10381165615712484,-0.14767435465989753
101,2022-01-21,ethereum,5,0.156,0.602,0.34,Neutral,Subjective,-0.10999207238292766,-0.1257430054085112,-0.10381165615712484,-0.14767435465989753
102,2022-01-22,altcoin,2,0.02500000000000001,0.4,0.2,Negative,Objective,-0.06956354806436923,-0.04942994610456475,-0.039143484680769114,-0.05971640752836038
103,2022-01-22,bitcoin,2,0.22500000000000003,0.395,0.28,Positive,Objective,-0.06956354806436923,-0.04942994610456475,-0.039143484680769114,-0.05971640752836038
104,2022-01-22,ethereum,1,-0.12,0.38,-0.12,Negative,Objective,-0.06956354806436923,-0.04942994610456475,-0.039143484680769114,-0.05971640752836038
105,2022-01-23,bitcoin,4,-0.09999999999999999,0.48,-0.4,Negative,Mixed,0.04310590177102458,0.04478799939810585,0.03558509252717301,0.053990906269038685
106,2022-01-24,altcoin,3,0.17333333333333334,0.44333333333333336,0.5,Positive,Mixed,-0.03732788295201603,-0.013472231015827618,0.010406744495611076,-0.03735120652726631
107,2022-01-24,bitcoin,10,0.121,0.42000000000000004,0.65,Neutral,Mixed,-0.03732788295201603,-0.013472231015827618,0.010406744495611076,-0.03735120652726631
108,2022-01-24,ethereum,1,0.5,0.89,0.5,Positive,Subjective,-0.03732788295201603,-0.013472231015827618,0.010406744495611076,-0.03735120652726631
109,2022-01-25,altcoin,1,0.24,0.85,0.24,Positive,Subjective,0.004533663838987578,0.007280591816243187,0.008175727030871549,0.006385456601614825
110,2022-01-25,bitcoin,7,0.24285714285714288,0.4328571428571429,0.55,Positive,Mixed,0.004533663838987578,0.007280591816243187,0.008175727030871549,0.006385456601614825
111,2022-01-25,ethereum,1,-0.14,0.36,-0.14,Negative,Objective,0.004533663838987578,0.007280591816243187,0.008175727030871549,0.006385456601614825
112,2022-01-26,altcoin,4,0.1525,0.41000000000000003,0.4,Neutral,Objective,0.004635770062454545,0.0010839375446681787,-0.002757016878562668,0.0049248919678990255
113,2022-01-26,bitcoin,10,0.21400000000000002,0.437,0.5,Positive,Mixed,0.004635770062454545,0.0010839375446681787,-0.002757016878562668,0.0049248919678990255
114,2022-01-26,ethereum,3,-0.02,0.35333333333333333,0.19,Negative,Objective,0.004635770062454545,0.0010839375446681787,-0.002757016878562668,0.0049248919678990255
115,2022-01-27,altcoin,5,0.142,0.43600000000000005,0.5,Neutral,Mixed,-0.015579857588611619,-0.005240557035256832,0.007763821260712289,-0.018244935331225953
116,2022-01-27,bitcoin,9,0.11777777777777779,0.4655555555555556,0.45,Neutral,Mixed,-0.015579857588611619,-0.005240557035256832,0.007763821260712289,-0.018244935331225953
117,2022-01-27,ethereum,1,0.3,0.7,0.3,Positive,Subjective,-0.015579857588611619,-0.005240557035256832,0.007763821260712289,-0.018244935331225953
118,2022-01-28,altcoin,3,0.30333333333333334,0.45999999999999996,0.5,Positive,Mixed,0.01623917952657039,0.03430539336571958,0.017397102127314046,0.05121368460412512
119,2022-01-28,bitcoin,10,0.144,0.542,0.6,Neutral,Subjective,0.01623917952657039,0.03430539336571958,0.017397102127314046,0.05121368460412512
120,2022-01-28,ethereum,1,-0.07,0.46,-0.07,Negative,Mixed,0.01623917952657039,0.03430539336571958,0.017397102127314046,0.05121368460412512
121,2022-01-29,altcoin,2,0.05,0.79,0.2,Negative,Subjective,0.023855638175421398,0.014496142148656577,0.00936493083845824,0.019627353458854913
122,2022-01-29,bitcoin,2,-0.14,0.485,-0.22,Negative,Mixed,0.023855638175421398,0.014496142148656577,0.00936493083845824,0.019627353458854913
123,2022-01-29,ethereum,1,0.4,1.0,0.4,Positive,Subjective,0.023855638175421398,0.014496142148656577,0.00936493083845824,0.019627353458854913
124,2022-01-30,altcoin,2,0.17,0.52,0.2,Positive,Subjective,-0.02036820150743154,-0.0016631743877598693,-0.005783656346668664,0.0024573075711489256
125,2022-01-30,bitcoin,2,0.18,0.545,0.21,Positive,Subjective,-0.02036820150743154,-0.0016631743877598693,-0.005783656346668664,0.0024573075711489256
126,2022-01-30,ethereum,3,0.05666666666666667,0.49666666666666665,0.2,Neutral,Mixed,-0.02036820150743154,-0.0016631743877598693,-0.005783656346668664,0.0024573075711489256
127,2022-01-31,altcoin,8,0.1275,0.46125,0.75,Neutral,Mixed,0.021568758565084535,0.02374560019354477,0.01491453610450133,0.03257666428258821
128,2022-01-31,bitcoin,8,0.0425,0.4125,0.24,Negative,Objective,0.021568758565084535,0.02374560019354477,0.01491453610450133,0.03257666428258821
129,2022-01-31,ethereum,2,-0.295,0.665,-0.5,Negative,Subjective,0.021568758565084535,0.02374560019354477,0.01491453610450133,0.03257666428258821
130,2022-02-01,altcoin,8,0.17125,0.55625,0.55,Positive,Subjective,0.03915009713006848,0.02269320406343467,0.00676006528835682,0.03862634283851252
131,2022-02-01,bitcoin,13,0.15615384615384614,0.36,0.85,Neutral,Objective,0.03915009713006848,0.02269320406343467,0.00676006528835682,0.03862634283851252
132,2022-02-01,ethereum,4,0.315,0.515,0.9,Positive,Subjective,0.03915009713006848,0.02269320406343467,0.00676006528835682,0.03862634283851252
133,2022-02-02,altcoin,5,0.038,0.314,-0.28,Negative,Objective,-0.03704911108580266,-0.04267088250281631,-0.046209029430310355,-0.039132735575322264
134,2022-02-02,bitcoin,13,-0.0015384615384615398,0.46384615384615385,-0.5,Negative,Mixed,-0.03704911108580266,-0.04267088250281631,-0.046209029430310355,-0.039132735575322264
135,2022-02-02,ethereum,1,-0.04,0.07,-0.04,Negative,Objective,-0.03704911108580266,-0.04267088250281631,-0.046209029430310355,-0.039132735575322264
136,2022-02-03,altcoin,5,-0.142,0.52,-0.7,Negative,Subjective,0.00856044269445118,0.0020400605003721983,0.005456046132945147,-0.0013759251322007504
137,2022-02-03,bitcoin,6,0.06333333333333332,0.44166666666666665,0.35,Neutral,Mixed,0.00856044269445118,0.0020400605003721983,0.005456046132945147,-0.0013759251322007504
138,2022-02-03,ethereum,5,0.202,0.724,0.5,Positive,Subjective,0.00856044269445118,0.0020400605003721983,0.005456046132945147,-0.0013759251322007504
139,2022-02-04,altcoin,5,0.016000000000000004,0.5700000000000001,0.5,Negative,Subjective,0.10311046227789547,0.11530236656562132,0.116978066100073,0.11362666703116964
140,2022-02-04,bitcoin,8,0.09,0.49,-0.5,Neutral,Mixed,0.10311046227789547,0.11530236656562132,0.116978066100073,0.11362666703116964
141,2022-02-04,ethereum,1,-0.1,0.55,-0.1,Negative,Subjective,0.10311046227789547,0.11530236656562132,0.116978066100073,0.11362666703116964
142,2022-02-05,bitcoin,8,0.08124999999999999,0.31875,0.45,Neutral,Objective,0.012240948625433345,0.004485964830941103,-0.001438787435204647,0.010410717097086852
143,2022-02-05,ethereum,4,0.015,0.36250000000000004,0.2,Negative,Objective,0.012240948625433345,0.004485964830941103,-0.001438787435204647,0.010410717097086852
144,2022-02-06,altcoin,1,0.28,0.58,0.28,Positive,Subjective,0.03180387084769703,0.018821953131861302,0.023437312952531153,0.014206593311191451
145,2022-02-06,bitcoin,1,0.2,0.3,0.2,Positive,Objective,0.03180387084769703,0.018821953131861302,0.023437312952531153,0.014206593311191451
146,2022-02-07,altcoin,6,0.26833333333333337,0.5566666666666666,1.0,Positive,Subjective,0.05174358860145986,0.03073241174106367,0.033665872045371525,0.027798951436755814
147,2022-02-07,bitcoin,8,-0.061250000000000006,0.56,-0.8,Negative,Subjective,0.05174358860145986,0.03073241174106367,0.033665872045371525,0.027798951436755814
148,2022-02-08,altcoin,5,0.11800000000000002,0.33199999999999996,0.4,Neutral,Objective,0.043113997600308054,1.2164553947147105e-05,0.0063448528050995545,-0.00632052369720526
149,2022-02-08,bitcoin,10,0.196,0.633,0.5,Positive,Subjective,0.043113997600308054,1.2164553947147105e-05,0.0063448528050995545,-0.00632052369720526
150,2022-02-08,ethereum,2,0.20500000000000002,0.5,0.27,Positive,Mixed,0.043113997600308054,1.2164553947147105e-05,0.0063448528050995545,-0.00632052369720526
151,2022-02-09,altcoin,9,0.15000000000000002,0.37555555555555553,0.5,Neutral,Objective,-0.0010875038075298356,0.021207332291701797,0.004994545046617338,0.037420119536786256
152,2022-02-09,bitcoin,6,0.26833333333333337,0.5283333333333333,0.6,Positive,Subjective,-0.0010875038075298356,0.021207332291701797,0.004994545046617338,0.037420119536786256
153,2022-02-09,ethereum,2,0.015,0.515,0.23,Negative,Subjective,-0.0010875038075298356,0.021207332291701797,0.004994545046617338,0.037420119536786256
154,2022-02-10,altcoin,5,0.374,0.526,0.6,Positive,Subjective,-0.04020340188100915,-0.033724988601732175,-0.01744935921313273,-0.05000061799033162
155,2022-02-10,bitcoin,13,-4.270088556250602e-18,0.3469230769230769,0.5,Negative,Objective,-0.04020340188100915,-0.033724988601732175,-0.01744935921313273,-0.05000061799033162
156,2022-02-10,ethereum,1,0.32,0.48,0.32,Positive,Mixed,-0.04020340188100915,-0.033724988601732175,-0.01744935921313273,-0.05000061799033162
157,2022-02-11,altcoin,3,-0.10666666666666669,0.5766666666666667,-0.67,Negative,Subjective,-0.0586095537157832,-0.037667587901616506,-0.026561982607033352,-0.04877319319619966
158,2022-02-11,bitcoin,14,0.09142857142857143,0.47285714285714286,0.7,Neutral,Mixed,-0.0586095537157832,-0.037667587901616506,-0.026561982607033352,-0.04877319319619966
159,2022-02-11,ethereum,3,0.20666666666666667,0.49666666666666665,0.5,Positive,Mixed,-0.0586095537157832,-0.037667587901616506,-0.026561982607033352,-0.04877319319619966
160,2022-02-12,altcoin,5,0.052000000000000005,0.376,0.17,Negative,Objective,0.0054942454449927935,-0.003638891044334236,-0.0038546734323026133,-0.0034231086563658586
161,2022-02-12,bitcoin,8,0.3375,0.52,0.6,Positive,Subjective,0.0054942454449927935,-0.003638891044334236,-0.0038546734323026133,-0.0034231086563658586
162,2022-02-12,ethereum,1,0.38,0.77,0.38,Positive,Subjective,0.0054942454449927935,-0.003638891044334236,-0.0038546734323026133,-0.0034231086563658586
163,2022-02-13,altcoin,1,-0.2,0.2,-0.2,Negative,Objective,-0.00644480734404328,-0.0063656724941320575,-0.001111462077505676,-0.011619882910758439
164,2022-02-13,bitcoin,6,0.14666666666666667,0.4583333333333333,0.44,Neutral,Mixed,-0.00644480734404328,-0.0063656724941320575,-0.001111462077505676,-0.011619882910758439
165,2022-02-13,ethereum,2,-0.12,0.35,-0.15,Negative,Objective,-0.00644480734404328,-0.0063656724941320575,-0.001111462077505676,-0.011619882910758439
166,2022-02-14,altcoin,4,0.1825,0.435,0.43,Positive,Mixed,0.007357859530653679,0.013286882082777507,0.009228086961576842,0.01734567720397817
167,2022-02-14,bitcoin,13,0.2530769230769231,0.5030769230769231,0.5,Positive,Subjective,0.007357859530653679,0.013286882082777507,0.009228086961576842,0.01734567720397817
168,2022-02-14,ethereum,2,-0.575,0.7,-1.0,Negative,Subjective,0.007357859530653679,0.013286882082777507,0.009228086961576842,0.01734567720397817
169,2022-02-15,altcoin,2,0.37,0.645,0.53,Positive,Subjective,0.05240531889850293,0.06534145532973801,0.04668769779745485,0.08399521286202116
170,2022-02-15,bitcoin,14,0.19285714285714287,0.4185714285714286,0.7,Positive,Mixed,0.05240531889850293,0.06534145532973801,0.04668769779745485,0.08399521286202116
171,2022-02-15,ethereum,1,0.14,0.51,0.14,Neutral,Subjective,0.05240531889850293,0.06534145532973801,0.04668769779745485,0.08399521286202116
172,2022-02-16,altcoin,4,0.20750000000000002,0.49,0.3,Positive,Mixed,-0.014061478514021862,-0.015063701443607136,-0.013759752216496501,-0.01636765067071777
173,2022-02-16,bitcoin,13,-0.013076923076923085,0.4653846153846154,0.5,Negative,Mixed,-0.014061478514021862,-0.015063701443607136,-0.013759752216496501,-0.01636765067071777
174,2022-02-16,ethereum,1,0.15,0.33,0.15,Neutral,Objective,-0.014061478514021862,-0.015063701443607136,-0.013759752216496501,-0.01636765067071777
